Image_ID,Label
VbTUwXreAuQRrzT,0.2001456
eFBMnWARHVvYwaY,0.7664116
xLgyJFoFWLMTzsJ,0.024697546
BzMZaorecUvgKlI,0.9800969
WNWcgQDjOlPOlbv,0.5140824
SLyFxOZQUYCWici,0.9766739
VmDSDClmmWwDaAq,0.19773318
gAjPiwIJWcHYvnm,0.003915069
LwbfTwmjHzaiFIm,0.020165373
CFvIeCLCwhCwvhW,0.04140399
mrXinXYLMxanMlF,0.26725733
hgedKKPnEgcoyru,0.99898356
NjTcNJUpsJbKnYz,0.92485726
WrnFCVXHkDyVfDd,0.52224565
pBysrDpFxPgxQFj,0.0065369112
bMkoQDbggBrQGMj,0.9974336
AmEIvXvhuKXnGWA,0.6538474
WIultGxCpnUMPcy,0.21067296
BYVZfDJbkKHhmla,0.094102144
LUjAWiJHGNycVem,0.20492528
HEGuCBfsrDqjssX,0.16911599
gEWyszNGgmNzUva,0.053907704
DoxsMgpbGQzSGcm,0.001155248
mmAXEwjukSogoac,0.02559192
OFQzRUSMOHuElot,0.99095577
zzizmXeiNVTkoVz,0.009588011
psBlWDSbyisvtLv,0.36616793
EyeSkUZunHAaeWL,0.46464932
WlqpDgvnrBZaULa,0.004312177
VDimsZFcNMWIBxG,0.46529856
oZBkCzenxsRPRfg,0.052680157
mYHLXZdroXCAnUs,0.0029225198
SLufarLMtUcEmEL,0.011138371
iqXGdUCLOzUHfEI,0.35724244
CZUAgXCkDbSRthG,0.24821699
YhdfLevruudTTRJ,0.3836667
ZAcLovsCszWcqUy,0.012935576
wsGwtQgiGTNldAW,0.090182185
bBMQWzsQPWYrMPg,0.0054736547
IFeuePWATDrWwcy,0.37049645
GeTIIdjDKQgYuhP,0.0010844102
leEMumSCNVogGgM,0.004033734
qIZpYvrxKVGfNRQ,0.99964905
HFCSEbzaXUBNRbJ,0.28239644
hoLuzTYzVeeztkG,0.6673402
fyPPkMaLldBvMTY,0.9997607
trRMnNZvDnFMpvs,0.8502352
QHcsiIdVraczHag,0.70222193
PcaXhzlWyjPbrzP,0.98595595
RqLOdVmMdKfMBvt,0.00045490227
armNdzbqmoUMFiL,0.018275896
PCxDqbnhXwRvQfE,0.64775825
IkKoCQQwTtgitHf,0.038957037
AEPaZSgFfneYkLS,0.0019311577
genXazbHyEpCTmX,0.61354196
LbscTANozUVJVJz,0.63897175
lFwVPeyCWQccNnl,0.0019810598
JyWRDDtPsKgRdVy,0.8974698
yohOylnpfFKwdTn,0.1359871
UcMWQCrVnVgdsOL,0.97861916
KHpEHMXsEQsartD,0.9913823
rWKFulnVgyfndCI,0.9896563
FkeEalyOZslKVBw,0.0033695593
BaGkEaxFtglUKvf,0.15864383
IJZaGpmYEqBfxEA,0.08830702
fLBBhPWUdOBNtVh,0.010078045
ZIcnihapwUHlIdT,0.090565994
iiVtFehFYXYdruM,0.49862513
xmcovvTwuchNXGP,0.21530274
OxdPONJJimdLrbj,0.026683789
PCcJRtwWKubuQzR,0.25952914
bdPrSjEBlVmJHMj,0.053773813
xCyDcDFnFLpvduf,0.05708749
WqTNkWtSNUUcUSZ,0.0057089105
GfhmecqfprFhZbE,0.20715113
UUnshDkamRvwmVU,0.994072
UozoSrdhVMcKkOF,0.39634395
PuBGAWkqQmYmqhS,0.50476646
fJXYWdTVltuPmEn,0.2009225
UgoNzRiAbttJkwt,0.827623
YjmVHUUcZIlPvxB,0.09096861
KBzJRYyMxvcWCYL,0.48331463
XaOScKtIXJEiGnU,0.9942451
jpKPxWXjqqzWULW,0.4651501
MJestlflSxrDhwI,0.013980154
QRbiHHeCOTJUNZt,0.9883229
pcRVxyWFNLgowIu,0.08143422
iVYBSgpLIumZNEI,0.45237345
ZUfBnHUuTpiqRry,0.97316575
ndBxCAOttByHTXd,0.0027925859
vPOUXxufFYxOsIo,0.02138216
mCUwuxLXiIlFVkU,0.00060699054
gxzaeIwqInVLIZU,0.8850974
NLGxQODGLzfnjzK,0.9349823
GKwHIlogUzRZBdu,0.96351796
dooMlsyvmkGyYdz,0.9752636
BTRLznlZobPLbgc,0.21269964
eavlYdRtmOuhRBm,0.024829442
vVOckqmWFiwSfWB,0.30671635
mLfBmJnixqECkJo,0.06434575
EbncKtENDdaCtjD,0.52618307
cdBECwwywpzwDIi,0.09137532
QNOsUjtmNSuXlAQ,0.9993032
fJIvscJpHQDvjnt,0.3526112
ZzuSqtqAztRggHA,0.9799242
BjgfHjXxhdgEkCf,0.011694597
SCyYyPeoPPINuSS,0.0018770546
oVdijgrEkLvdxyQ,0.99974185
vJcLPsJQFxSYtef,0.75838697
LLbTETMSuIPZEML,0.04827192
QyQZhiLPzeCpZLl,0.0033264756
YzlrWQcmHcLvGok,0.9996333
ynkudDJUQvMWOzT,0.9793258
UyRsAvoYvcgdcGF,0.9998678
cOaPZlBjngHCoDf,0.41468024
ndcnQyPoPnsZmdS,0.724904
WsBGNgkWGjnzCMR,0.04631496
IGgWmGbclAJRilu,0.1425714
OryTsXWSHddwBIQ,0.7298533
YNwoeUiCoZDENdj,0.9322881
PybUrxeZJRuiYQu,0.005024138
wkEgNPqtdQVYaPn,0.010652562
prStoxcCqtLWCko,0.81372845
LsAhchbNHwUTEHR,0.999984
vAkpgJAJLgmmozp,0.049175482
bbEyMrPncxeaYSS,0.99070287
PcdfvVUxBKzJyuV,0.06300158
DwSkmWvZIryNGAN,0.99930215
SvrGJxmQpiKGRfq,0.41456178
UMxIetyhQXLlxZG,0.13807304
dykXdhxmfnLafGQ,0.06281145
rfGHEJXBiAnMlii,0.2565683
dIFGITzjzXzgfxo,0.5492224
RedbzqgndUZLsss,0.02516073
OhXbXmthUNVFIOW,0.027586875
PsVcLurbELEyCzv,0.0004621115
cwvtGrzHtYBDzgp,0.016986407
AEJGkTGsvGnwBVQ,0.99898654
CtbetQNNyPvkika,0.17713523
AbJCeYagetldFLS,0.9143495
CLPBlySgUTGcQyZ,0.21886018
dIHPKZYgGkTePOp,0.1691542
QmNjbVNPbxupRff,0.052296635
aIvGIHYNejNUarS,0.91208744
NdijQevlBWBIMFa,0.99762446
FkrUpwwAADPavFm,0.3912546
vYGYnVnSKZYIonU,0.53049874
fHFwnZxmJiyRNKs,0.08427899
LcdaRwrPyGYwJTJ,0.22042805
NiEYhgbzmHRUOwD,0.009628295
NOMpJGPDcUWjOkK,0.110121034
fqLboPOghcHQUIa,0.31342208
HsPaLEhujqQNhOd,0.10730601
vrztVtThpdXnclq,0.0028477544
lxsvObXNIeLzOSZ,0.33345008
qzuDvqyrfvIgfZc,0.75408256
iUfmPXhbJMUmrwE,0.2227185
ouiiCVrtEZuuAFE,0.0005215923
yXmqsYwdYZhmxdT,0.99273795
wYcdPuiEAEuKJnd,0.42635188
VXejGNymeSvBBkG,0.4766624
SFSQEUejfwvqQag,0.14029095
GCIRJxGTmYxHeHP,0.9832372
lvFFaEfqPdPCCAg,0.6102645
ZELRvrWkDbGuiBi,0.53929317
KXBMNdkhOOEUUIv,0.00022645186
OcDDMEjZkIrUfjY,0.0072084605
ujzQblyCwPcAHkf,0.99986446
tSJrOmSTPADytzC,0.0363517
NDsHsdYRMpAargs,0.8994617
mgXlLlhNIQkyOsM,0.007871224
HxAMmJfVrRFYvdo,0.12541881
AYNWCptcTAvAubC,0.4870484
ELzjGcxVisoYinO,0.46155646
XovJimbOiuUVxdI,0.98370355
rNOtjSotntIsBvG,0.9998915
vvjewHUhTJLUuno,0.6367887
imXCVZPNaIphLdW,0.48557246
bfSnuOQiLiSGYMH,0.0031507022
fbLQGogJRqCYgZe,0.754563
BbADzkTbDKTOlLF,0.0037685202
DkcyExPiEaWKiLT,0.024413224
GmUTMPfeuwhcACb,0.99957865
bgrexaMQuBgBwal,0.29255265
GJOldoNlraAWuDQ,0.0014444174
hUOoAQDxqqOPbME,0.011590367
yzvtaPJZIfkeMaW,0.87066364
euJlxliuHPgGmiS,0.10003432
JdMKpddGpaAEPRW,0.0054293117
ZFrAHUhBAJlDLez,0.2688472
AQzzefJGjmEyzzo,0.0111221755
dRaFSWGyZvCWjLu,0.6591851
EPPQujTAGoXMMHx,0.99601054
IsEIwzGHwjRQuBw,0.0066903597
cmCSxweUuRWmRrf,0.99001324
qObPQSDEszoUKbU,0.36461928
AMieWBtjEbmFLkg,0.94548965
UwbUimwmXKnKHKD,0.008025748
mayfvmasfRluHDS,0.2680874
nejzCFfvyEnTYju,0.0024591836
dfDYulmoQLXdCbt,0.07791616
SAYogamasXRGOqG,0.024353836
XpzbrxZGCQCsSQl,0.6458893
eGrcvEhdtMtKeyp,0.5751614
hqvqETrQIYdcknM,0.008978331
BltTLwMKcfJkcVR,0.20297088
tJmghpPStPVfxOJ,0.02790977
MTFOoyoJsmKPXHI,0.9975163
NjxCabWqSzFHIcn,0.95776296
wmpxHLeCUYfCGpz,0.8743689
JSnpkFBXNxSCtqW,0.0038483925
iwTFTjwIJzhOuDG,0.4975949
MMgNQkHRhGJTTll,0.012449976
ZTaGGfOwRemLYjC,0.115545616
NgWoPjowPFpIowL,0.7763849
FXGHSoSaTBJRUSl,0.14580779
JvDANZwmHFjTgSA,0.998898
DSovrrRDVhEiomC,0.0023250487
DSpiIGAVEnUzhvw,0.9081853
FLwvMFWzxUgDoKq,0.00125535
PwBsORArgLwAzIo,0.9991749
yIpgIPbvCNRNFIE,0.06369979
FOIDsiireCAXEgR,0.0078141065
MeSuNtGNHzWTnZw,0.029478794
mZeRvaOfYmoUEjX,0.9666273
BgJIoZAuWtwkKOh,0.71606314
rwqAoAOHdRrQkGU,0.053883426
EaxVgHpAOgufiSy,0.02569854
vwNypLMgaIGeGzx,0.8512391
WaVnkZYSCbUfggq,0.99169546
UHpupubyjlVNrrF,0.18439181
gueaoiiptFpfnqq,0.17478018
PiqmuLYZaScBHZN,0.1774752
bVHmVtHqrRzYvMP,0.0166918
McNFhsJPtbqnajF,0.26857048
jTOeXKvFfHsctcq,0.122201
dZYkAsYQCOwfeQO,0.5512866
MMicjczIRFJOcWX,0.09119263
EtxlhZBzGVEooUm,0.1972293
cUwcEomusmWokAC,0.9969074
mBrVBxWksAQeNpP,0.4519097
dWQreFMJiZLEIhX,0.9556311
OVFUGjSfYhJyXME,0.0010829278
qdIZIBmDxOYMJyv,0.90581286
msZtPyjJwWmDraR,0.40829942
KKAMdvSvWWZqMBZ,0.0940825
rvmGpbLflojNoVX,0.0015680725
pjfTbrctxBUuopX,0.042783327
EBtZXxXfycMyfgZ,0.10600135
tkVLqsYeoBkHdDP,0.6768479
zpyHhRNRsvolDHD,0.2864329
VpKZadIvBBVVUqZ,0.6660735
hLKBCQaJlFVmTqr,0.9427894
arbJUJEHSkSQbTZ,0.99427587
iEwyDtLFPEYFeIT,0.9994635
cCuawwQCNnmkOCU,0.02518775
ajXSDoDtPexCbsF,0.080039434
gJuInawkNjjuevU,0.99849856
ouJTHUgsAJLMxHW,0.8868716
ycBQEyzgVDdDWjv,0.0002947581
NZGvHasahIBsiKp,0.99971944
DFCNKXdwWLUHxop,2.9940193e-05
uVWdiLMIoJRWgIk,0.0036065541
dNUQmyaeOlPVfGx,0.016152093
hopglQNzlORhsiE,0.70747703
PoYNwOIClUbSzgl,0.6939917
FwOlyWfhUFkVrtz,0.056865305
DFmrUTVpvDNUuAi,0.3161339
SHghWCrQVWjLFmv,0.20328158
EtrSMgQTYUUvmbi,0.33641636
ClcGLwDLUDLvcdg,0.17101169
coPcYaWYiQWiWXz,0.8132021
hmYwWVssvOMJvWd,0.009411736
PJfbOBcQFNgoyGN,0.15469405
bbfNMKpgXuAIoXr,0.99961203
pnwdEqHVICAjriP,0.0022938815
btnLCrLRoRgerDs,0.10201313
RZxsAAESJQJTUeQ,0.8351198
DHzpbswbqXxKMBa,0.158885
fkARcRQsPwdstmT,0.057849813
ogNiTKJEmKJyqcv,0.39576238
VNFgChCAEanKnBW,0.99990034
toGjHmonoldqasu,0.27050897
XmzwMjkJgGoqRIk,0.5323881
OwwedPescAHlNSY,0.9999746
oMBBDCaHCUJEZwT,0.007837521
fZWJuCqaKJRiaQv,0.6645441
gwAjofVsNIjqvnx,0.83224976
FiSJEZHPgewRYxe,0.9923403
prhObJPXwiujEmY,0.0016738239
NZCkawBsMvphFyg,0.23858482
ycUuFXlDNdKWJgn,0.7864366
ZQVOWVnrlGIEqmt,0.96428066
ojvotGmRFnwleCL,0.324233
OdCZwrRVFqohDcO,0.99992585
uHYykktIkmGQLBK,0.9997857
bgqQDvrEaZqGLkQ,0.99987936
HqxTdpIbowHCnME,0.081576526
VDKsTeOLyqeKtGn,0.4938723
NoobvAnHLlBBxlQ,0.94081444
DYThQsxbcsqbsbD,0.572999
ztorHQKWopYhlbU,0.96893364
lEAEUeRIAqvhNzf,0.82175267
GdduSlaHjFXhmVz,0.03669694
YyGKXKVCiQehMmK,0.020565007
bLqHLoFgCgtvSis,0.47199538
WLMZTtasiDVTgWi,0.049796477
wXelzQTbYShHkkF,0.9366665
QPfqMHlCMfcnsgN,0.9809451
VCJZjkfZYBmRFZT,0.051615734
IlifBVfGGNhEPdM,0.003360412
YjtihecPQRIvQtB,0.0014499893
kdNVpVvenPxNOIn,0.9998759
RSWKlAMHRdopgUb,0.049571685
LsrljkqqRDWGjyW,0.3737834
efAiymKjksLDCYn,0.02959212
AYToEyUejmtjOjV,0.0067695556
PpoXYNpceRIfxbR,0.01454479
lGFQPvqCpVrbXyh,0.08519862
ScvcrMvWzxYDXKT,0.0057340404
yoCvGGTqBkvziFK,0.07043775
BmSrWvzrriPuQOh,0.0075006355
HfXCITRCHqrLOda,0.4238236
uQLYKtTCnvWWGVu,0.9363342
gYWbwjUOZrOlTzQ,0.5408484
esJzIdnRkHNVvjq,0.1673741
